time,phase_unwrapped
9.169999795034527779e+00,2.877725068578279366e+00
9.174999794922769070e+00,2.890287936092619248e+00
9.179999794811010361e+00,2.911340836085483552e+00
9.184999794699251652e+00,2.923877602972267287e+00
9.189999794587492943e+00,2.950447713984352127e+00
9.194999794475734234e+00,2.968529025866273763e+00
9.199999794363975525e+00,2.987178891615711152e+00
9.204999794252216816e+00,3.008576686768556385e+00
9.209999794140458107e+00,3.027722597527307880e+00
9.214999794028699398e+00,3.042928210900671893e+00
9.219999793916940689e+00,3.059133877339355045e+00
9.224999793805181980e+00,3.057489870341492555e+00
9.229999793693423271e+00,3.057070160640648737e+00
9.234999793581664562e+00,3.039938960681907609e+00
9.239999793469905853e+00,3.027236883066585449e+00
9.244999793358147144e+00,3.033725136632318353e+00
9.249999793246388435e+00,3.056248630675108657e+00
9.254999793134629726e+00,3.089571391381593646e+00
9.259999793022871017e+00,3.136044619173157688e+00
9.264999792911112309e+00,3.193982746131299066e+00
9.269999792799353600e+00,3.263141052241440576e+00
9.274999792687594891e+00,3.313117151319678211e+00
9.279999792575836182e+00,3.327068192213126441e+00
9.284999792464077473e+00,3.314457032684263282e+00
9.289999792352318764e+00,3.270186275174099766e+00
9.294999792240560055e+00,3.206638960847008502e+00
9.299999792128801346e+00,3.179032394241922521e+00
9.304999792017042637e+00,3.164300422055221329e+00
9.309999791905283928e+00,3.138249943291702149e+00
9.314999791793525219e+00,3.103339996070040741e+00
9.319999791681766510e+00,3.080623583843806301e+00
9.324999791570007801e+00,3.080886748896496830e+00
9.329999791458249092e+00,3.088780269899978226e+00
9.334999791346490383e+00,3.101426645018932948e+00
9.339999791234731674e+00,3.113452732055886241e+00
9.344999791122972965e+00,3.131925528616147592e+00
9.349999791011214256e+00,3.156571068255893397e+00
9.354999790899455547e+00,3.183135933234238379e+00
9.359999790787696838e+00,3.203761664713532742e+00
9.364999790675938129e+00,3.239970541571854934e+00
9.369999790564179420e+00,3.275208732088287000e+00
9.374999790452420712e+00,3.324470711346522389e+00
9.379999790340662003e+00,3.383130227879564966e+00
9.384999790228903294e+00,3.443763616852754783e+00
9.389999790117144585e+00,3.507123989422892940e+00
9.394999790005385876e+00,3.560998022160917209e+00
9.399999789893627167e+00,3.616374844768623475e+00
9.404999789781868458e+00,3.656720895275752614e+00
9.409999789670109749e+00,3.698115229797588110e+00
9.414999789558351040e+00,3.725839132179582958e+00
9.419999789446592331e+00,3.764461702189522807e+00
9.424999789334833622e+00,3.793058725891589322e+00
9.429999789223074913e+00,3.817803666773758042e+00
9.434999789111316204e+00,3.844101000917922395e+00
9.439999788999557495e+00,3.883250683970767447e+00
9.444999788887798786e+00,3.915165988277559794e+00
9.449999788776040077e+00,3.953049508946889112e+00
9.454999788664281368e+00,3.989249333975282141e+00
9.459999788552522659e+00,4.029492295612218555e+00
9.464999788440763950e+00,4.064953525419332081e+00
9.469999788329005241e+00,4.100036313127535692e+00
9.474999788217246532e+00,4.124995141841801605e+00
9.479999788105487823e+00,4.148658265683332402e+00
9.484999787993729115e+00,4.170299045906891600e+00
9.489999787881970406e+00,4.186394584453219103e+00
9.494999787770211697e+00,4.194347266541542218e+00
9.499999787658452988e+00,4.197979597621899650e+00
9.504999787546694279e+00,4.205823313921013273e+00
9.509999787434935570e+00,4.212227124055067939e+00
9.514999787323176861e+00,4.212663088523886046e+00
9.519999787211418152e+00,4.214932058278114013e+00
9.524999787099659443e+00,4.222369407968879607e+00
9.529999786987900734e+00,4.226762530021330733e+00
9.534999786876142025e+00,4.222927458478934248e+00
9.539999786764383316e+00,4.205768390504092125e+00
9.544999786652624607e+00,4.178046702651814215e+00
9.549999786540865898e+00,4.178156838635855408e+00
9.554999786429107189e+00,4.185708425735782612e+00
9.559999786317348480e+00,4.187409994825024739e+00
9.564999786205589771e+00,4.184416180385110096e+00
9.569999786093831062e+00,4.180576836118307327e+00
9.574999785982072353e+00,4.181609288185750728e+00
9.579999785870313644e+00,4.185498453741337777e+00
9.584999785758554935e+00,4.184541060591701722e+00
9.589999785646796227e+00,4.183048791503458652e+00
9.594999785535037518e+00,4.175015409363762586e+00
9.599999785423278809e+00,4.160136028198631486e+00
9.604999785311520100e+00,4.152632619997755903e+00
9.609999785199761391e+00,4.153229948054814713e+00
9.614999785088002682e+00,4.147372762699523818e+00
9.619999784976243973e+00,4.151607236803565470e+00
9.624999784864485264e+00,4.147205873528818643e+00
9.629999784752726555e+00,4.137841224319063649e+00
9.634999784640967846e+00,4.126165225709763185e+00
9.639999784529209137e+00,4.114169677368368028e+00
9.644999784417450428e+00,4.094182742508897022e+00
9.649999784305691719e+00,4.080227438225285219e+00
9.654999784193933010e+00,4.058283230300219202e+00
9.659999784082174301e+00,4.041784018788961319e+00
9.664999783970415592e+00,4.023835902864908221e+00
9.669999783858656883e+00,3.999179573342597660e+00
9.674999783746898174e+00,3.979206286397004355e+00
9.679999783635139465e+00,3.966104882004489074e+00
9.684999783523380756e+00,3.939960708097014930e+00
9.689999783411622047e+00,3.917499111009679069e+00
9.694999783299863338e+00,3.893078494945155121e+00
9.699999783188104630e+00,3.869911009470711871e+00
9.704999783076345921e+00,3.851747812377464442e+00
9.709999782964587212e+00,3.830941691844815811e+00
9.714999782852828503e+00,3.812685592055045980e+00
9.719999782741069794e+00,3.796942031916832772e+00
9.724999782629311085e+00,3.796590573373036737e+00
9.729999782517552376e+00,3.789452120011696845e+00
9.734999782405793667e+00,3.783122610025008381e+00
9.739999782294034958e+00,3.786752401828031189e+00
9.744999782182276249e+00,3.786349199785506325e+00
9.749999782070517540e+00,3.788434380465080409e+00
9.754999781958758831e+00,3.796031672222638598e+00
9.759999781847000122e+00,3.798823722554341309e+00
9.764999781735241413e+00,3.803000206843143882e+00
9.769999781623482704e+00,3.807610348362180819e+00
9.774999781511723995e+00,3.811739265776956653e+00
9.779999781399965286e+00,3.810210408069856669e+00
9.784999781288206577e+00,3.813343795065212039e+00
9.789999781176447868e+00,3.809178827004755519e+00
9.794999781064689159e+00,3.813092341485619929e+00
9.799999780952930450e+00,3.805122171204734727e+00
9.804999780841171741e+00,3.799012577083038078e+00
9.809999780729413033e+00,3.799159504547183985e+00
9.814999780617654324e+00,3.788688736690564607e+00
9.819999780505895615e+00,3.781144335925350042e+00
9.824999780394136906e+00,3.775657523115202530e+00
9.829999780282378197e+00,3.762799574165678340e+00
9.834999780170619488e+00,3.753290786894483588e+00
9.839999780058860779e+00,3.746800871055818050e+00
9.844999779947102070e+00,3.736778916582765842e+00
9.849999779835343361e+00,3.729039462412587103e+00
9.854999779723584652e+00,3.722920381124097400e+00
9.859999779611825943e+00,3.714600025306148634e+00
9.864999779500067234e+00,3.714116612445256926e+00
9.869999779388308525e+00,3.717125323499981704e+00
9.874999779276549816e+00,3.710312734302578352e+00
9.879999779164791107e+00,3.710965900124888694e+00
9.884999779053032398e+00,3.720056346679307957e+00
9.889999778941273689e+00,3.724030169289922476e+00
9.894999778829514980e+00,3.726382233922149734e+00
9.899999778717756271e+00,3.742233490435352028e+00
9.904999778605997562e+00,3.748211650245646620e+00
9.909999778494238853e+00,3.756803376109848713e+00
9.914999778382480145e+00,3.769357878745787982e+00
9.919999778270721436e+00,3.790145064630013660e+00
9.924999778158962727e+00,3.797159939573537812e+00
9.929999778047204018e+00,3.809893488829439789e+00
9.934999777935445309e+00,3.805325793404988666e+00
9.939999777823686600e+00,3.795741544590986116e+00
9.944999777711927891e+00,3.772486926632412363e+00
9.949999777600169182e+00,3.757699347315942795e+00
9.954999777488410473e+00,3.764347706022663331e+00
9.959999777376651764e+00,3.781242030536602794e+00
9.964999777264893055e+00,3.814680269437270344e+00
9.969999777153134346e+00,3.854475209217520071e+00
9.974999777041375637e+00,3.907855051852579642e+00
9.979999776929616928e+00,3.970213428598156291e+00
9.984999776817858219e+00,4.006926487973208495e+00
9.989999776706099510e+00,4.004252532691401356e+00
9.994999776594340801e+00,3.970859800012418006e+00
9.999999776482582092e+00,3.910575595664858461e+00
1.000499977637082338e+01,3.836693291598100242e+00
1.000999977625906467e+01,3.784550284250529195e+00
1.001499977614730597e+01,3.758104772282699901e+00
1.001999977603554726e+01,3.733402227246749305e+00
1.002499977592378855e+01,3.686975632537647041e+00
1.002999977581202984e+01,3.652462016440512826e+00
1.003499977570027113e+01,3.646891074616563699e+00
1.003999977558851242e+01,3.644681814508378359e+00
1.004499977547675371e+01,3.650053340780426314e+00
1.004999977536499500e+01,3.652184033718887335e+00
1.005499977525323629e+01,3.671249357611439557e+00
1.005999977514147758e+01,3.687232930144740184e+00
1.006499977502971888e+01,3.709414161669793764e+00
1.006999977491796017e+01,3.731951038177612645e+00
1.007499977480620146e+01,3.762839941365622387e+00
1.007999977469444275e+01,3.811105989169373487e+00
1.008499977458268404e+01,3.851350638822836014e+00
1.008999977447092533e+01,3.907249070335582442e+00
1.009499977435916662e+01,3.959686367260954576e+00
1.009999977424740791e+01,4.006861080178461876e+00
1.010499977413564920e+01,4.044070736850267522e+00
1.010999977402389050e+01,4.079760366092013868e+00
1.011499977391213179e+01,4.110077138544364850e+00
1.011999977380037308e+01,4.130156079304571293e+00
1.012499977368861437e+01,4.139083970820338187e+00
1.012999977357685566e+01,4.151758912784989874e+00
1.013499977346509695e+01,4.164360911263081277e+00
1.013999977335333824e+01,4.167775182615187646e+00
1.014499977324157953e+01,4.183132092282709991e+00
1.014999977312982082e+01,4.194333143405922115e+00
1.015499977301806211e+01,4.206541823842277594e+00
1.015999977290630341e+01,4.219186014823349318e+00
1.016499977279454470e+01,4.237057328363825093e+00
1.016999977268278599e+01,4.260780705011637082e+00
1.017499977257102728e+01,4.279600356565032016e+00
1.017999977245926857e+01,4.295897160905644441e+00
1.018499977234750986e+01,4.313319167716755942e+00
1.018999977223575115e+01,4.324682175989546629e+00
1.019499977212399244e+01,4.333065965718671642e+00
1.019999977201223373e+01,4.341460397826844897e+00
1.020499977190047503e+01,4.341289373459628287e+00
1.020999977178871632e+01,4.337596537082307080e+00
1.021499977167695761e+01,4.331815244697772016e+00
1.021999977156519890e+01,4.318304663511360886e+00
1.022499977145344019e+01,4.314369586408719037e+00
1.022999977134168148e+01,4.310559526494642135e+00
1.023499977122992277e+01,4.308815541101155056e+00
1.023999977111816406e+01,4.302846684238653907e+00
1.024499977100640535e+01,4.295194258684526645e+00
1.024999977089464664e+01,4.264962247923543615e+00
1.025499977078288794e+01,4.240998981133197177e+00
1.025999977067112923e+01,4.239587841362322251e+00
1.026499977055937052e+01,4.245642468055596197e+00
1.026999977044761181e+01,4.237484632911697524e+00
1.027499977033585310e+01,4.234971827622278973e+00
1.027999977022409439e+01,4.232204914231365578e+00
1.028499977011233568e+01,4.235581902561856182e+00
1.028999977000057697e+01,4.231570851821044421e+00
1.029499976988881826e+01,4.226745341813623824e+00
1.029999976977705956e+01,4.219133900104592882e+00
1.030499976966530085e+01,4.202751765303542442e+00
1.030999976955354214e+01,4.191575303725254997e+00
1.031499976944178343e+01,4.177789678775960525e+00
1.031999976933002472e+01,4.169654396392607154e+00
1.032499976921826601e+01,4.167828482872799611e+00
1.032999976910650730e+01,4.169860453147054002e+00
1.033499976899474859e+01,4.161597226682192563e+00
1.033999976888298988e+01,4.158969424473539789e+00
1.034499976877123117e+01,4.146333723191314213e+00
1.034999976865947247e+01,4.127097254806368909e+00
1.035499976854771376e+01,4.112554642355225276e+00
1.035999976843595505e+01,4.100506727576657795e+00
1.036499976832419634e+01,4.084957582862648096e+00
1.036999976821243763e+01,4.074055494318676196e+00
1.037499976810067892e+01,4.052920776771630429e+00
1.037999976798892021e+01,4.033854817807878135e+00
1.038499976787716150e+01,4.015272294206343240e+00
1.038999976776540279e+01,3.991949139275078107e+00
1.039499976765364408e+01,3.972329190617387873e+00
1.039999976754188538e+01,3.946172759382639672e+00
1.040499976743012667e+01,3.927760879745811007e+00
1.040999976731836796e+01,3.907798723509845029e+00
1.041499976720660925e+01,3.893534677717549020e+00
1.041999976709485054e+01,3.875086240628204948e+00
1.042499976698309183e+01,3.867382704615319966e+00
1.042999976687133312e+01,3.855506062668985212e+00
1.043499976675957441e+01,3.846055998403495657e+00
1.043999976664781570e+01,3.841680163555334815e+00
1.044499976653605700e+01,3.840399667404183592e+00
1.044999976642429829e+01,3.836678809550459146e+00
1.045499976631253958e+01,3.838410954076489023e+00
1.045999976620078087e+01,3.841956333298057302e+00
1.046499976608902216e+01,3.834419243825549550e+00
1.046999976597726345e+01,3.841362988552652347e+00
1.047499976586550474e+01,3.839280467824032872e+00
1.047999976575374603e+01,3.840455878187022609e+00
1.048499976564198732e+01,3.845801064763024524e+00
1.048999976553022861e+01,3.850730914366910174e+00
1.049499976541846991e+01,3.852416567546451898e+00
1.049999976530671120e+01,3.855224937870119994e+00
1.050499976519495249e+01,3.853656262515653186e+00
1.050999976508319378e+01,3.854220766770482420e+00
1.051499976497143507e+01,3.848116625459840900e+00
1.051999976485967636e+01,3.846117256571483622e+00
1.052499976474791765e+01,3.840743889240550768e+00
1.052999976463615894e+01,3.833795257869996309e+00
1.053499976452440023e+01,3.822734802432357526e+00
1.053999976441264153e+01,3.816716396485889007e+00
1.054499976430088282e+01,3.801370635960642730e+00
1.054999976418912411e+01,3.793935775339070560e+00
1.055499976407736540e+01,3.773372804318401386e+00
1.055999976396560669e+01,3.751033146824383380e+00
1.056499976385384798e+01,3.740316001536099666e+00
1.056999976374208927e+01,3.722951700997391367e+00
1.057499976363033056e+01,3.709227745657872610e+00
1.057999976351857185e+01,3.693957462247383194e+00
1.058499976340681314e+01,3.685094156592642722e+00
1.058999976329505444e+01,3.673302231644158589e+00
1.059499976318329573e+01,3.670625225954496695e+00
1.059999976307153702e+01,3.665094058684605027e+00
1.060499976295977831e+01,3.666019013736343979e+00
1.060999976284801960e+01,3.660581540634965769e+00
1.061499976273626089e+01,3.654076520741696310e+00
1.061999976262450218e+01,3.651029665320051354e+00
1.062499976251274347e+01,3.645580594600335900e+00
1.062999976240098476e+01,3.637341926471262976e+00
1.063499976228922606e+01,3.630972762291444944e+00
1.063999976217746735e+01,3.624253147483817550e+00
1.064499976206570864e+01,3.615673861324351535e+00
1.064999976195394993e+01,3.616746060171934563e+00
1.065499976184219122e+01,3.608609998270523089e+00
1.065999976173043251e+01,3.604672182605103359e+00
1.066499976161867380e+01,3.598510943883405755e+00
1.066999976150691509e+01,3.582009567805537475e+00
1.067499976139515638e+01,3.559540349283457417e+00
1.067999976128339767e+01,3.525541077753575170e+00
1.068499976117163897e+01,3.494928627218724326e+00
1.068999976105988026e+01,3.476022249673443199e+00
1.069499976094812155e+01,3.477447590104797204e+00
1.069999976083636284e+01,3.489256980651924245e+00
1.070499976072460413e+01,3.514752383575508343e+00
1.070999976061284542e+01,3.568308777468341741e+00
1.071499976050108671e+01,3.633480323767149134e+00
1.071999976038932800e+01,3.684468131127560664e+00
1.072499976027756929e+01,3.677295290828326291e+00
1.072999976016581059e+01,3.650982278155587402e+00
1.073499976005405188e+01,3.577765598658497304e+00
1.073999975994229317e+01,3.485223290813836972e+00
1.074499975983053446e+01,3.418706300092998696e+00
1.074999975971877575e+01,3.379994757383103732e+00
1.075499975960701704e+01,3.339902909995547287e+00
1.075999975949525833e+01,3.281543400972440239e+00
1.076499975938349962e+01,3.237622567588349654e+00
1.076999975927174091e+01,3.222535299541638754e+00
1.077499975915998220e+01,3.224311165179788219e+00
1.077999975904822350e+01,3.222996347196398492e+00
1.078499975893646479e+01,3.214337674895050956e+00
1.078999975882470608e+01,3.216775439644283807e+00
1.079499975871294737e+01,3.230265102313663927e+00
1.079999975860118866e+01,3.240928053029018763e+00
1.080499975848942995e+01,3.255893595737266111e+00
1.080999975837767124e+01,3.273919127730799516e+00
1.081499975826591253e+01,3.305830221807383840e+00
1.081999975815415382e+01,3.334126100456968000e+00
1.082499975804239511e+01,3.367654037135252576e+00
1.082999975793063641e+01,3.407018291995564940e+00
1.083499975781887770e+01,3.444971814968660340e+00
1.083999975770711899e+01,3.471693748075244113e+00
1.084499975759536028e+01,3.501467586022676493e+00
1.084999975748360157e+01,3.518093346586991021e+00
1.085499975737184286e+01,3.527617080742666111e+00
1.085999975726008415e+01,3.531926153478853969e+00
1.086499975714832544e+01,3.532028375511750973e+00
1.086999975703656673e+01,3.531349284948273937e+00
1.087499975692480803e+01,3.516413687058464799e+00
1.087999975681304932e+01,3.525725206515544219e+00
1.088499975670129061e+01,3.520681441106531029e+00
1.088999975658953190e+01,3.534582431477157005e+00
1.089499975647777319e+01,3.534863710509545953e+00
1.089999975636601448e+01,3.547800867238187106e+00
1.090499975625425577e+01,3.558187638077420889e+00
1.090999975614249706e+01,3.569951351785798366e+00
1.091499975603073835e+01,3.583008120565178256e+00
1.091999975591897964e+01,3.589542948939902889e+00
1.092499975580722094e+01,3.598536292169868478e+00
1.092999975569546223e+01,3.595216573966510065e+00
1.093499975558370352e+01,3.592119914536885616e+00
1.093999975547194481e+01,3.586891756055707425e+00
1.094499975536018610e+01,3.577174189781281211e+00
1.094999975524842739e+01,3.559878236949433727e+00
1.095499975513666868e+01,3.546494423845201194e+00
1.095999975502490997e+01,3.529753690534593868e+00
1.096499975491315126e+01,3.524493431789087694e+00
1.096999975480139256e+01,3.507344481708911665e+00
1.097499975468963385e+01,3.484254057277557326e+00
1.097999975457787514e+01,3.453954936420381205e+00
1.098499975446611643e+01,3.407850528211004093e+00
1.098999975435435772e+01,3.376507435805956803e+00
1.099499975424259901e+01,3.363967592410849861e+00
1.099999975413084030e+01,3.340403997393717184e+00
1.100499975401908159e+01,3.307799266345389899e+00
1.100999975390732288e+01,3.279040298901071626e+00
1.101499975379556417e+01,3.253901927314362563e+00
1.101999975368380547e+01,3.237854899892788296e+00
1.102499975357204676e+01,3.215256463251705554e+00
1.102999975346028805e+01,3.191758539738819511e+00
1.103499975334852934e+01,3.158786938481835005e+00
1.103999975323677063e+01,3.111983247696986421e+00
1.104499975312501192e+01,3.071898849209892202e+00
1.104999975301325321e+01,3.042767510765709726e+00
1.105499975290149450e+01,3.007984610773927869e+00
1.105999975278973579e+01,2.981666205173822970e+00
1.106499975267797709e+01,2.945836670737306040e+00
1.106999975256621838e+01,2.908851960698407790e+00
1.107499975245445967e+01,2.870096293097708973e+00
1.107999975234270096e+01,2.834439635134312407e+00
1.108499975223094225e+01,2.791380584502715312e+00
1.108999975211918354e+01,2.746560941775595399e+00
1.109499975200742483e+01,2.703918693641271354e+00
1.109999975189566612e+01,2.654606606651529255e+00
1.110499975178390741e+01,2.607678528682105590e+00
1.110999975167214870e+01,2.567514711063649813e+00
1.111499975156039000e+01,2.520580301715352967e+00
1.111999975144863129e+01,2.481486640884897010e+00
1.112499975133687258e+01,2.435599037959157442e+00
1.112999975122511387e+01,2.391785391767812907e+00
1.113499975111335516e+01,2.354190561866128739e+00
1.113999975100159645e+01,2.320003902665923601e+00
1.114499975088983774e+01,2.283182285188759764e+00
1.114999975077807903e+01,2.239965237041354751e+00
1.115499975066632032e+01,2.205003929368074989e+00
1.115999975055456161e+01,2.172245220438571156e+00
1.116499975044280291e+01,2.140986914686983766e+00
1.116999975033104420e+01,2.114186070047306742e+00
1.117499975021928549e+01,2.086351936026355602e+00
1.117999975010752678e+01,2.058649032967465153e+00
1.118499974999576807e+01,2.039048568579953091e+00
1.118999974988400936e+01,2.024377906064554367e+00
1.119499974977225065e+01,1.995900977291044764e+00
1.119999974966049194e+01,1.973581688453375893e+00
1.120499974954873323e+01,1.958109316528488630e+00
1.120999974943697453e+01,1.937888136484329449e+00
1.121499974932521582e+01,1.916417009325769083e+00
1.121999974921345711e+01,1.899773947177845645e+00
1.122499974910169840e+01,1.882763866840377887e+00
1.122999974898993969e+01,1.860348646723998467e+00
1.123499974887818098e+01,1.833305509585828608e+00
1.123999974876642227e+01,1.811037666328328744e+00
1.124499974865466356e+01,1.780009657806310708e+00
1.124999974854290485e+01,1.745388808592666097e+00
1.125499974843114614e+01,1.712625392959785664e+00
1.125999974831938744e+01,1.675897654074440135e+00
1.126499974820762873e+01,1.644229797159347362e+00
1.126999974809587002e+01,1.600741253022222699e+00
1.127499974798411131e+01,1.572897020346553321e+00
1.127999974787235260e+01,1.545773357599425912e+00
1.128499974776059389e+01,1.510900728973717300e+00
1.128999974764883518e+01,1.478855580836572203e+00
1.129499974753707647e+01,1.454969219379604661e+00
1.129999974742531776e+01,1.426140831793706321e+00
1.130499974731355906e+01,1.404677399853732078e+00
1.130999974720180035e+01,1.370529902539820544e+00
1.131499974709004164e+01,1.349632288668466185e+00
1.131999974697828293e+01,1.337556875690016911e+00
1.132499974686652422e+01,1.312720381361022426e+00
1.132999974675476551e+01,1.297123542066632274e+00
1.133499974664300680e+01,1.281830631304533563e+00
1.133999974653124809e+01,1.260868501074464909e+00
1.134499974641948938e+01,1.241972390890002442e+00
1.134999974630773067e+01,1.225987251126376743e+00
1.135499974619597197e+01,1.202790896158703937e+00
1.135999974608421326e+01,1.178506728932631642e+00
1.136499974597245455e+01,1.156523499758328910e+00
1.136999974586069584e+01,1.137311975038650891e+00
1.137499974574893713e+01,1.110761537956713285e+00
1.137999974563717842e+01,1.074743202848773782e+00
1.138499974552541971e+01,1.040015056910787994e+00
1.138999974541366100e+01,9.991924631277192548e-01
1.139499974530190229e+01,9.681009373770576021e-01
1.139999974519014359e+01,9.516614395934090975e-01
1.140499974507838488e+01,9.391057186059569295e-01
1.140999974496662617e+01,9.440972016945425871e-01
1.141499974485486746e+01,9.639117772577323606e-01
1.141999974474310875e+01,9.981854920979614798e-01
1.142499974463135004e+01,1.041707710352388183e+00
1.142999974451959133e+01,1.051085882650550918e+00
1.143499974440783262e+01,1.034955627161766367e+00
1.143999974429607391e+01,9.982063013753800229e-01
1.144499974418431520e+01,9.397941170982927472e-01
1.144999974407255650e+01,8.439318429048842107e-01
1.145499974396079779e+01,7.631064684178026081e-01
1.145999974384903908e+01,7.148714386435154333e-01
1.146499974373728037e+01,6.807623308577713805e-01
1.146999974362552166e+01,6.347256072675480087e-01
1.147499974351376295e+01,5.991390341500244521e-01
1.147999974340200424e+01,5.582535150168960181e-01
1.148499974329024553e+01,5.264999813563328024e-01
1.148999974317848682e+01,5.112859829731053463e-01
1.149499974306672812e+01,4.976390148282932024e-01
1.149999974295496941e+01,5.110572277634589655e-01
1.150499974284321070e+01,5.276808817528950701e-01
1.150999974273145199e+01,5.544375607548164275e-01
1.151499974261969328e+01,5.868834142648239327e-01
1.151999974250793457e+01,6.190456820791478965e-01
1.152499974239617586e+01,6.448458540925945393e-01
1.152999974228441715e+01,6.802699770946235569e-01
1.153499974217265844e+01,7.159065151357252299e-01
1.153999974206089973e+01,7.574566744014694653e-01
1.154499974194914103e+01,7.967006431371469466e-01
1.154999974183738232e+01,8.374889573234798323e-01
1.155499974172562361e+01,8.664206430624800115e-01
1.155999974161386490e+01,8.920042345178322840e-01
1.156499974150210619e+01,9.061368778150064029e-01
1.156999974139034748e+01,9.167932229112777387e-01
1.157499974127858877e+01,9.193951918303193693e-01
1.157999974116683006e+01,9.146898075064999745e-01
1.158499974105507135e+01,9.145028061406867970e-01
1.158999974094331264e+01,9.160198194636046676e-01
1.159499974083155394e+01,9.226686069077205676e-01
1.159999974071979523e+01,9.209720509738147376e-01
1.160499974060803652e+01,9.296427851219873917e-01
1.160999974049627781e+01,9.418020848120127742e-01
1.161499974038451910e+01,9.525431460053566113e-01
1.161999974027276039e+01,9.674106213392699161e-01
1.162499974016100168e+01,9.819926364486315506e-01
1.162999974004924297e+01,9.800820447366391797e-01
1.163499973993748426e+01,9.826263110153738989e-01
1.163999973982572556e+01,9.851136406791630717e-01
1.164499973971396685e+01,9.818952140088070824e-01
1.164999973960220814e+01,9.753531384660053538e-01
1.165499973949044943e+01,9.686872783039135459e-01
1.165999973937869072e+01,9.602805916286911714e-01
1.166499973926693201e+01,9.592834637197111824e-01
1.166999973915517330e+01,9.539664939701890667e-01
1.167499973904341459e+01,9.576710483113688444e-01
1.167999973893165588e+01,9.513278704837345723e-01
1.168499973881989717e+01,9.301408679955568415e-01
1.168999973870813847e+01,9.029818847747486110e-01
1.169499973859637976e+01,8.776278450188332858e-01
1.169999973848462105e+01,8.600783588197034035e-01
1.170499973837286234e+01,8.189052526882714123e-01
1.170999973826110363e+01,7.795764589427565117e-01
1.171499973814934492e+01,7.423892264850621148e-01
1.171999973803758621e+01,7.128140740770656514e-01
1.172499973792582750e+01,6.952695016720882304e-01
1.172999973781406879e+01,6.760322767815469813e-01
1.173499973770231009e+01,6.474903302792471838e-01
1.173999973759055138e+01,6.175199781218158046e-01
1.174499973747879267e+01,5.974765771986000340e-01
1.174999973736703396e+01,5.755065475996703483e-01
1.175499973725527525e+01,5.563195234847353454e-01
1.175999973714351654e+01,5.412973723784583191e-01
1.176499973703175783e+01,5.166146401319089421e-01
1.176999973691999912e+01,4.857281260508645726e-01
1.177499973680824041e+01,4.556174624129244455e-01
1.177999973669648170e+01,4.280872293300576059e-01
1.178499973658472300e+01,3.949169046995694154e-01
1.178999973647296429e+01,3.661135706945239376e-01
1.179499973636120558e+01,3.364190763298886000e-01
1.179999973624944687e+01,3.097676933864613180e-01
1.180499973613768816e+01,2.831857704123178499e-01
1.180999973602592945e+01,2.603774153177219053e-01
1.181499973591417074e+01,2.368988332155622378e-01
1.181999973580241203e+01,2.108574564734512491e-01
1.182499973569065332e+01,1.937081324334062049e-01
1.182999973557889462e+01,1.626075360637302680e-01
1.183499973546713591e+01,1.466334666279429655e-01
1.183999973535537720e+01,1.133943772841160963e-01
1.184499973524361849e+01,9.278976441424267863e-02
1.184999973513185978e+01,7.566036640023751647e-02
1.185499973502010107e+01,5.349335380004323348e-02
1.185999973490834236e+01,3.346070929341538741e-02
1.186499973479658365e+01,2.637714817910622594e-02
1.186999973468482494e+01,1.824679719779858864e-02
1.187499973457306623e+01,7.380560148550189062e-03
1.187999973446130753e+01,-2.063183226803257282e-03
1.188499973434954882e+01,1.813709589068166362e-03
1.188999973423779011e+01,-4.528409028267897304e-03
1.189499973412603140e+01,-6.235847378729468234e-04
1.189999973401427269e+01,-1.451810964124213834e-03
1.190499973390251398e+01,-3.151760407980934930e-04
1.190999973379075527e+01,-7.944840699045541826e-04
1.191499973367899656e+01,-9.504105444666724120e-03
1.191999973356723785e+01,-1.050011562701197269e-02
1.192499973345547915e+01,-9.136914926664446018e-03
1.192999973334372044e+01,-1.536422475763392186e-02
1.193499973323196173e+01,-2.916063674373849807e-02
1.193999973312020302e+01,-3.256052035272057749e-02
1.194499973300844431e+01,-4.129634150579966634e-02
1.194999973289668560e+01,-6.244988806040793761e-02
1.195499973278492689e+01,-6.975924982702691457e-02
1.195999973267316818e+01,-7.947560075712550853e-02
1.196499973256140947e+01,-8.850702090829742907e-02
1.196999973244965076e+01,-1.012239150852865810e-01
1.197499973233789206e+01,-1.076107904762856060e-01
1.197999973222613335e+01,-1.205529700586631531e-01
1.198499973211437464e+01,-1.264855992515764027e-01
1.198999973200261593e+01,-1.412242068373666393e-01
1.199499973189085722e+01,-1.441145717755927813e-01
1.199999973177909851e+01,-1.482819470621607738e-01
1.200499973166733980e+01,-1.470774478901871185e-01
1.200999973155558109e+01,-1.480288813156749039e-01
1.201499973144382238e+01,-1.471034843772377199e-01
1.201999973133206367e+01,-1.373320553425897705e-01
1.202499973122030497e+01,-1.312940683841213874e-01
1.202999973110854626e+01,-1.214165942844267349e-01
1.203499973099678755e+01,-1.191071130540313078e-01
1.203999973088502884e+01,-1.096881411891236641e-01
1.204499973077327013e+01,-1.008775668308236478e-01
1.204999973066151142e+01,-9.518998414027091126e-02
1.205499973054975271e+01,-7.719293094191005677e-02
1.205999973043799400e+01,-5.450276806279210490e-02
1.206499973032623529e+01,-4.759698143602947989e-02
1.206999973021447659e+01,-4.504941969583870637e-02
